DATE_TIME,DC_POWER,AMBIENT_TEMPERATURE
2020-05-31 11:15:00,19397.63333333333,33.08877037931034
2020-05-31 11:30:00,20858.606190476192,33.533041833333336
2020-05-31 11:45:00,15409.959047619046,33.54327724137932
2020-05-31 12:00:00,23350.12190476191,33.67513840000001
2020-05-31 12:15:00,23893.896666666675,34.73891906666667
2020-05-31 12:30:00,11050.38,34.076533896551716
2020-05-31 12:45:00,24836.429047619044,34.74858209999999
2020-05-31 13:00:00,22783.876190476192,35.272652413793104
2020-05-31 13:15:00,26057.342857142863,35.98741463333333
2020-05-31 13:30:00,23157.680952380957,35.82564268965517
2020-05-31 13:45:00,24824.873809523815,36.07438053333333
2020-05-31 14:00:00,25219.500476190467,36.761354600000004
2020-05-31 14:15:00,17066.119999999995,36.6087455862069
2020-05-31 14:30:00,8829.581904761904,31.55435383333333
2020-05-31 14:45:00,8906.723809523808,29.097738241379307
2020-05-31 15:00:00,13323.649047619048,28.258013866666666
2020-05-31 15:15:00,9228.886666666667,28.61687723333333
2020-05-31 15:30:00,5909.113333333333,28.31004703448276
2020-05-31 15:45:00,5928.320476190476,28.09238476666667
2020-05-31 16:00:00,4808.720476190475,28.06294406896552
2020-05-31 16:15:00,4573.736190476189,29.37561533333333
2020-05-31 16:30:00,3995.1666666666656,29.412227
2020-05-31 16:45:00,2951.5133333333333,29.63631283333333
2020-05-31 17:00:00,2059.465714285714,29.727227400000004
2020-05-31 17:15:00,1244.742857142857,29.632975689655172
2020-05-31 17:30:00,1797.7485714285715,29.6294576
2020-05-31 17:45:00,1565.6800000000005,29.26658268965517
2020-05-31 18:00:00,1100.9133333333334,29.2769705
2020-05-31 18:15:00,569.7500000000001,29.359654766666665
2020-05-31 18:30:00,27.022857142857145,29.01673524137932
2020-05-31 18:45:00,0.0,28.521704166666666
2020-05-31 19:00:00,0.0,25.67330182758621
2020-05-31 19:15:00,0.0,25.302272400000003
2020-05-31 19:30:00,0.0,25.5190387
2020-05-31 19:45:00,0.0,25.92626117241379
2020-05-31 20:00:00,0.0,25.868222133333337
2020-05-31 20:15:00,0.0,25.86443365517241
2020-05-31 20:30:00,0.0,26.0712495
2020-05-31 20:45:00,0.0,25.99110468965517
2020-05-31 21:00:00,0.0,25.90679843333333
2020-05-31 21:15:00,0.0,25.563363896551717
2020-05-31 21:30:00,0.0,25.33227123333334
2020-05-31 21:45:00,0.0,25.28147476666667
2020-05-31 22:00:00,0.0,25.278597206896553
2020-05-31 22:15:00,0.0,25.172681666666666
2020-05-31 22:30:00,0.0,25.16554944827586
2020-05-31 22:45:00,0.0,25.097927966666663
2020-05-31 23:00:00,0.0,24.95593465517241
2020-05-31 23:15:00,0.0,24.791358266666666
2020-05-31 23:30:00,0.0,24.71377466666667
2020-05-31 23:45:00,0.0,24.88328603448276
2020-06-01 00:00:00,0.0,25.14487823333333
2020-06-01 00:15:00,0.0,25.005375275862065
2020-06-01 00:30:00,0.0,24.77038563333333
2020-06-01 00:45:00,0.0,24.599648379310345
2020-06-01 01:00:00,0.0,24.5556591
2020-06-01 01:15:00,0.0,24.649969433333336
2020-06-01 01:30:00,0.0,24.903930482758607
2020-06-01 01:45:00,0.0,24.6729461
2020-06-01 02:00:00,0.0,24.439102793103448
2020-06-01 02:15:00,0.0,24.26451123333333
